"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","x51","x52","x53","x54","x55","x56","x57","x58","x59","x60","x61","x62","x63","x64","x65","x66","x67","x68","x69","x70","x71","x72","x73","x74","x75","x76","x77","x78","x79","x80","x81","x82","x83","x84"
-0.21436888941130322,-0.19494522861044514,-0.17048273167144815,-0.18610011444523536,-0.10281502780555746,-0.13852844481900053,-0.16047348412877957,-0.05610669082188436,-0.23243763221384786,-0.22992673733676844,-0.12625663325197956,-0.1570104156845663,-0.03235924008452901,-0.17999575486716277,-0.2656197411267569,-0.12191066708161812,-0.12625663325198008,-0.2587835159517373,-0.14986793069269821,-0.1949452286104452,-0.13455366853127282,-0.06482047941306934,-0.176874818480102,-0.17687481848010184,-0.239844795095625,-0.12625663325197947,-0.1424004552296712,-0.11741368711540058,-0.09748733270686345,5.367825176029758,-0.0794721606456564,-0.30014699117142124,-0.3022132272164169,-0.2723288103309751,-0.20346027728265492,-0.23492715217209048,-0.22992673733676947,-0.18610011444523536,-0.35689681653967564,-0.15347690055528632,-0.2494518155762044,-0.1830700764362665,-0.24707715478944844,-0.1461778917409233,2.9225069923643927,-0.21965427055880604,-0.16720579248001663,-0.056106690821885415,-0.11274759277490792,-0.11741368711540046,-0.0794721606456564,-0.05610669082188444,-0.09748733270686262,-0.05610669082188459,-0.11274759277490633,-0.0918633979472643,-0.10281502780555764,-0.11741368711540069,-0.06482047941307026,-0.04578687980398946,-0.07250963201284105,-0.14986793069269785,-0.10281502780555875,-0.07250963201284173,-0.032359240084529145,-0.17048273167144812,-0.18307007643626647,-0.2723288103309755,-0.06482047941306933,-0.11741368711540079,-0.10281502780555815,-0.03235924008452874,-0.23984479509562498,-0.056106690821884665,-0.04578687980398938,-0.0974873327068633,-0.09748733270686287,-0.12191066708161738,-0.10789041087062018,4.719040135805741,-0.08588500650811472,-0.04578687980398943,-0.06482047941306987,-0.04578687980398942
-0.21436888941130322,5.124274580617414,-0.17048273167144815,-0.18610011444523536,-0.10281502780555746,-0.13852844481900053,-0.16047348412877957,-0.05610669082188436,-0.23243763221384786,-0.22992673733676844,-0.12625663325197956,-0.1570104156845663,-0.03235924008452901,-0.17999575486716277,-0.2656197411267569,-0.12191066708161812,-0.12625663325198008,-0.2587835159517373,-0.14986793069269821,-0.1949452286104452,-0.13455366853127282,-0.06482047941306934,-0.176874818480102,-0.17687481848010184,-0.239844795095625,-0.12625663325197947,-0.1424004552296712,-0.11741368711540058,-0.09748733270686345,-0.18610011444523536,-0.0794721606456564,3.328212205900823,-0.3022132272164169,-0.2723288103309751,-0.20346027728265492,-0.23492715217209048,-0.22992673733676947,-0.18610011444523536,-0.35689681653967564,-0.15347690055528632,-0.2494518155762044,-0.1830700764362665,-0.24707715478944844,-0.1461778917409233,-0.34181368331747286,-0.21965427055880604,-0.16720579248001663,-0.056106690821885415,-0.11274759277490792,-0.11741368711540046,-0.0794721606456564,-0.05610669082188444,-0.09748733270686262,-0.05610669082188459,-0.11274759277490633,-0.0918633979472643,-0.10281502780555764,-0.11741368711540069,-0.06482047941307026,-0.04578687980398946,-0.07250963201284105,-0.14986793069269785,-0.10281502780555875,-0.07250963201284173,-0.032359240084529145,-0.17048273167144812,-0.18307007643626647,-0.2723288103309755,-0.06482047941306933,-0.11741368711540079,-0.10281502780555815,-0.03235924008452874,-0.23984479509562498,-0.056106690821884665,-0.04578687980398938,-0.0974873327068633,-0.09748733270686287,-0.12191066708161738,-0.10789041087062018,-0.21168560784248955,-0.08588500650811472,-0.04578687980398943,-0.06482047941306987,-0.04578687980398942
-0.21436888941130322,5.124274580617414,-0.17048273167144815,-0.18610011444523536,-0.10281502780555746,-0.13852844481900053,-0.16047348412877957,-0.05610669082188436,-0.23243763221384786,-0.22992673733676844,-0.12625663325197956,-0.1570104156845663,-0.03235924008452901,-0.17999575486716277,-0.2656197411267569,-0.12191066708161812,-0.12625663325198008,-0.2587835159517373,-0.14986793069269821,-0.1949452286104452,-0.13455366853127282,-0.06482047941306934,-0.176874818480102,-0.17687481848010184,-0.239844795095625,-0.12625663325197947,-0.1424004552296712,-0.11741368711540058,-0.09748733270686345,-0.18610011444523536,-0.0794721606456564,3.328212205900823,-0.3022132272164169,-0.2723288103309751,-0.20346027728265492,-0.23492715217209048,-0.22992673733676947,-0.18610011444523536,-0.35689681653967564,-0.15347690055528632,-0.2494518155762044,-0.1830700764362665,-0.24707715478944844,-0.1461778917409233,-0.34181368331747286,-0.21965427055880604,-0.16720579248001663,-0.056106690821885415,-0.11274759277490792,-0.11741368711540046,-0.0794721606456564,-0.05610669082188444,-0.09748733270686262,-0.05610669082188459,-0.11274759277490633,-0.0918633979472643,-0.10281502780555764,-0.11741368711540069,-0.06482047941307026,-0.04578687980398946,-0.07250963201284105,-0.14986793069269785,-0.10281502780555875,-0.07250963201284173,-0.032359240084529145,-0.17048273167144812,-0.18307007643626647,-0.2723288103309755,-0.06482047941306933,-0.11741368711540079,-0.10281502780555815,-0.03235924008452874,-0.23984479509562498,-0.056106690821884665,-0.04578687980398938,-0.0974873327068633,-0.09748733270686287,-0.12191066708161738,-0.10789041087062018,-0.21168560784248955,-0.08588500650811472,-0.04578687980398943,-0.06482047941306987,-0.04578687980398942
-0.21436888941130322,5.124274580617414,-0.17048273167144815,-0.18610011444523536,-0.10281502780555746,-0.13852844481900053,-0.16047348412877957,-0.05610669082188436,-0.23243763221384786,-0.22992673733676844,-0.12625663325197956,-0.1570104156845663,-0.03235924008452901,-0.17999575486716277,-0.2656197411267569,-0.12191066708161812,-0.12625663325198008,-0.2587835159517373,-0.14986793069269821,-0.1949452286104452,-0.13455366853127282,-0.06482047941306934,-0.176874818480102,-0.17687481848010184,-0.239844795095625,-0.12625663325197947,-0.1424004552296712,-0.11741368711540058,-0.09748733270686345,-0.18610011444523536,-0.0794721606456564,3.328212205900823,-0.3022132272164169,-0.2723288103309751,-0.20346027728265492,-0.23492715217209048,-0.22992673733676947,-0.18610011444523536,-0.35689681653967564,-0.15347690055528632,-0.2494518155762044,-0.1830700764362665,-0.24707715478944844,-0.1461778917409233,-0.34181368331747286,-0.21965427055880604,-0.16720579248001663,-0.056106690821885415,-0.11274759277490792,-0.11741368711540046,-0.0794721606456564,-0.05610669082188444,-0.09748733270686262,-0.05610669082188459,-0.11274759277490633,-0.0918633979472643,-0.10281502780555764,-0.11741368711540069,-0.06482047941307026,-0.04578687980398946,-0.07250963201284105,-0.14986793069269785,-0.10281502780555875,-0.07250963201284173,-0.032359240084529145,-0.17048273167144812,-0.18307007643626647,-0.2723288103309755,-0.06482047941306933,-0.11741368711540079,-0.10281502780555815,-0.03235924008452874,-0.23984479509562498,-0.056106690821884665,-0.04578687980398938,-0.0974873327068633,-0.09748733270686287,-0.12191066708161738,-0.10789041087062018,-0.21168560784248955,-0.08588500650811472,-0.04578687980398943,-0.06482047941306987,-0.04578687980398942
-0.21436888941130322,-0.19494522861044514,-0.17048273167144815,-0.18610011444523536,-0.10281502780555746,-0.13852844481900053,-0.16047348412877957,-0.05610669082188436,-0.23243763221384786,-0.22992673733676844,-0.12625663325197956,6.3623351051311205,-0.03235924008452901,-0.17999575486716277,-0.2656197411267569,-0.12191066708161812,-0.12625663325198008,-0.2587835159517373,-0.14986793069269821,-0.1949452286104452,-0.13455366853127282,-0.06482047941306934,-0.176874818480102,-0.17687481848010184,-0.239844795095625,-0.12625663325197947,-0.1424004552296712,-0.11741368711540058,-0.09748733270686345,-0.18610011444523536,-0.0794721606456564,-0.30014699117142124,-0.3022132272164169,-0.2723288103309751,-0.20346027728265492,-0.23492715217209048,4.344657307592706,-0.18610011444523536,-0.35689681653967564,-0.15347690055528632,-0.2494518155762044,-0.1830700764362665,-0.24707715478944844,-0.1461778917409233,-0.34181368331747286,-0.21965427055880604,-0.16720579248001663,-0.056106690821885415,-0.11274759277490792,-0.11741368711540046,-0.0794721606456564,-0.05610669082188444,-0.09748733270686262,-0.05610669082188459,-0.11274759277490633,-0.0918633979472643,-0.10281502780555764,-0.11741368711540069,-0.06482047941307026,-0.04578687980398946,-0.07250963201284105,-0.14986793069269785,-0.10281502780555875,-0.07250963201284173,-0.032359240084529145,5.859554629300143,-0.18307007643626647,-0.2723288103309755,-0.06482047941306933,-0.11741368711540079,-0.10281502780555815,-0.03235924008452874,-0.23984479509562498,-0.056106690821884665,-0.04578687980398938,-0.0974873327068633,-0.09748733270686287,-0.12191066708161738,-0.10789041087062018,-0.21168560784248955,-0.08588500650811472,-0.04578687980398943,-0.06482047941306987,-0.04578687980398942
-0.21436888941130322,5.124274580617414,-0.17048273167144815,-0.18610011444523536,-0.10281502780555746,-0.13852844481900053,-0.16047348412877957,-0.05610669082188436,-0.23243763221384786,-0.22992673733676844,-0.12625663325197956,-0.1570104156845663,-0.03235924008452901,-0.17999575486716277,-0.2656197411267569,-0.12191066708161812,-0.12625663325198008,-0.2587835159517373,-0.14986793069269821,-0.1949452286104452,-0.13455366853127282,-0.06482047941306934,-0.176874818480102,-0.17687481848010184,-0.239844795095625,-0.12625663325197947,-0.1424004552296712,-0.11741368711540058,-0.09748733270686345,-0.18610011444523536,-0.0794721606456564,3.328212205900823,-0.3022132272164169,-0.2723288103309751,-0.20346027728265492,-0.23492715217209048,-0.22992673733676947,-0.18610011444523536,-0.35689681653967564,-0.15347690055528632,-0.2494518155762044,-0.1830700764362665,-0.24707715478944844,-0.1461778917409233,-0.34181368331747286,-0.21965427055880604,-0.16720579248001663,-0.056106690821885415,-0.11274759277490792,-0.11741368711540046,-0.0794721606456564,-0.05610669082188444,-0.09748733270686262,-0.05610669082188459,-0.11274759277490633,-0.0918633979472643,-0.10281502780555764,-0.11741368711540069,-0.06482047941307026,-0.04578687980398946,-0.07250963201284105,-0.14986793069269785,-0.10281502780555875,-0.07250963201284173,-0.032359240084529145,-0.17048273167144812,-0.18307007643626647,-0.2723288103309755,-0.06482047941306933,-0.11741368711540079,-0.10281502780555815,-0.03235924008452874,-0.23984479509562498,-0.056106690821884665,-0.04578687980398938,-0.0974873327068633,-0.09748733270686287,-0.12191066708161738,-0.10789041087062018,-0.21168560784248955,-0.08588500650811472,-0.04578687980398943,-0.06482047941306987,-0.04578687980398942
-0.21436888941130322,5.124274580617414,-0.17048273167144815,-0.18610011444523536,-0.10281502780555746,-0.13852844481900053,-0.16047348412877957,-0.05610669082188436,-0.23243763221384786,-0.22992673733676844,-0.12625663325197956,-0.1570104156845663,-0.03235924008452901,-0.17999575486716277,-0.2656197411267569,-0.12191066708161812,-0.12625663325198008,-0.2587835159517373,-0.14986793069269821,-0.1949452286104452,-0.13455366853127282,-0.06482047941306934,-0.176874818480102,-0.17687481848010184,-0.239844795095625,-0.12625663325197947,-0.1424004552296712,-0.11741368711540058,-0.09748733270686345,-0.18610011444523536,-0.0794721606456564,3.328212205900823,-0.3022132272164169,-0.2723288103309751,-0.20346027728265492,-0.23492715217209048,-0.22992673733676947,-0.18610011444523536,-0.35689681653967564,-0.15347690055528632,-0.2494518155762044,-0.1830700764362665,-0.24707715478944844,-0.1461778917409233,-0.34181368331747286,-0.21965427055880604,-0.16720579248001663,-0.056106690821885415,-0.11274759277490792,-0.11741368711540046,-0.0794721606456564,-0.05610669082188444,-0.09748733270686262,-0.05610669082188459,-0.11274759277490633,-0.0918633979472643,-0.10281502780555764,-0.11741368711540069,-0.06482047941307026,-0.04578687980398946,-0.07250963201284105,-0.14986793069269785,-0.10281502780555875,-0.07250963201284173,-0.032359240084529145,-0.17048273167144812,-0.18307007643626647,-0.2723288103309755,-0.06482047941306933,-0.11741368711540079,-0.10281502780555815,-0.03235924008452874,-0.23984479509562498,-0.056106690821884665,-0.04578687980398938,-0.0974873327068633,-0.09748733270686287,-0.12191066708161738,-0.10789041087062018,-0.21168560784248955,-0.08588500650811472,-0.04578687980398943,-0.06482047941306987,-0.04578687980398942
-0.21436888941130322,5.124274580617414,-0.17048273167144815,-0.18610011444523536,-0.10281502780555746,-0.13852844481900053,-0.16047348412877957,-0.05610669082188436,-0.23243763221384786,-0.22992673733676844,-0.12625663325197956,-0.1570104156845663,-0.03235924008452901,-0.17999575486716277,-0.2656197411267569,-0.12191066708161812,-0.12625663325198008,-0.2587835159517373,-0.14986793069269821,-0.1949452286104452,-0.13455366853127282,-0.06482047941306934,-0.176874818480102,-0.17687481848010184,-0.239844795095625,-0.12625663325197947,-0.1424004552296712,-0.11741368711540058,-0.09748733270686345,-0.18610011444523536,-0.0794721606456564,3.328212205900823,-0.3022132272164169,-0.2723288103309751,-0.20346027728265492,-0.23492715217209048,-0.22992673733676947,-0.18610011444523536,-0.35689681653967564,-0.15347690055528632,-0.2494518155762044,-0.1830700764362665,-0.24707715478944844,-0.1461778917409233,-0.34181368331747286,-0.21965427055880604,-0.16720579248001663,-0.056106690821885415,-0.11274759277490792,-0.11741368711540046,-0.0794721606456564,-0.05610669082188444,-0.09748733270686262,-0.05610669082188459,-0.11274759277490633,-0.0918633979472643,-0.10281502780555764,-0.11741368711540069,-0.06482047941307026,-0.04578687980398946,-0.07250963201284105,-0.14986793069269785,-0.10281502780555875,-0.07250963201284173,-0.032359240084529145,-0.17048273167144812,-0.18307007643626647,-0.2723288103309755,-0.06482047941306933,-0.11741368711540079,-0.10281502780555815,-0.03235924008452874,-0.23984479509562498,-0.056106690821884665,-0.04578687980398938,-0.0974873327068633,-0.09748733270686287,-0.12191066708161738,-0.10789041087062018,-0.21168560784248955,-0.08588500650811472,-0.04578687980398943,-0.06482047941306987,-0.04578687980398942
-0.21436888941130322,5.124274580617414,-0.17048273167144815,-0.18610011444523536,-0.10281502780555746,-0.13852844481900053,-0.16047348412877957,-0.05610669082188436,-0.23243763221384786,-0.22992673733676844,-0.12625663325197956,-0.1570104156845663,-0.03235924008452901,-0.17999575486716277,-0.2656197411267569,-0.12191066708161812,-0.12625663325198008,-0.2587835159517373,-0.14986793069269821,-0.1949452286104452,-0.13455366853127282,-0.06482047941306934,-0.176874818480102,-0.17687481848010184,-0.239844795095625,-0.12625663325197947,-0.1424004552296712,-0.11741368711540058,-0.09748733270686345,-0.18610011444523536,-0.0794721606456564,3.328212205900823,-0.3022132272164169,-0.2723288103309751,-0.20346027728265492,-0.23492715217209048,-0.22992673733676947,-0.18610011444523536,-0.35689681653967564,-0.15347690055528632,-0.2494518155762044,-0.1830700764362665,-0.24707715478944844,-0.1461778917409233,-0.34181368331747286,-0.21965427055880604,-0.16720579248001663,-0.056106690821885415,-0.11274759277490792,-0.11741368711540046,-0.0794721606456564,-0.05610669082188444,-0.09748733270686262,-0.05610669082188459,-0.11274759277490633,-0.0918633979472643,-0.10281502780555764,-0.11741368711540069,-0.06482047941307026,-0.04578687980398946,-0.07250963201284105,-0.14986793069269785,-0.10281502780555875,-0.07250963201284173,-0.032359240084529145,-0.17048273167144812,-0.18307007643626647,-0.2723288103309755,-0.06482047941306933,-0.11741368711540079,-0.10281502780555815,-0.03235924008452874,-0.23984479509562498,-0.056106690821884665,-0.04578687980398938,-0.0974873327068633,-0.09748733270686287,-0.12191066708161738,-0.10789041087062018,-0.21168560784248955,-0.08588500650811472,-0.04578687980398943,-0.06482047941306987,-0.04578687980398942
-0.21436888941130322,-0.19494522861044514,-0.17048273167144815,-0.18610011444523536,-0.10281502780555746,-0.13852844481900053,-0.16047348412877957,-0.05610669082188436,-0.23243763221384786,-0.22992673733676844,-0.12625663325197956,-0.1570104156845663,-0.03235924008452901,-0.17999575486716277,3.7608382394455098,-0.12191066708161812,-0.12625663325198008,-0.2587835159517373,-0.14986793069269821,-0.1949452286104452,-0.13455366853127282,-0.06482047941306934,-0.176874818480102,-0.17687481848010184,-0.239844795095625,-0.12625663325197947,-0.1424004552296712,-0.11741368711540058,-0.09748733270686345,-0.18610011444523536,-0.0794721606456564,-0.30014699117142124,-0.3022132272164169,-0.2723288103309751,-0.20346027728265492,-0.23492715217209048,-0.22992673733676947,-0.18610011444523536,2.7989963297139377,-0.15347690055528632,-0.2494518155762044,-0.1830700764362665,-0.24707715478944844,-0.1461778917409233,-0.34181368331747286,-0.21965427055880604,-0.16720579248001663,-0.056106690821885415,-0.11274759277490792,-0.11741368711540046,-0.0794721606456564,-0.05610669082188444,-0.09748733270686262,-0.05610669082188459,-0.11274759277490633,-0.0918633979472643,-0.10281502780555764,-0.11741368711540069,-0.06482047941307026,-0.04578687980398946,-0.07250963201284105,-0.14986793069269785,-0.10281502780555875,-0.07250963201284173,-0.032359240084529145,-0.17048273167144812,-0.18307007643626647,3.668186551276321,-0.06482047941306933,-0.11741368711540079,-0.10281502780555815,-0.03235924008452874,-0.23984479509562498,-0.056106690821884665,-0.04578687980398938,-0.0974873327068633,-0.09748733270686287,-0.12191066708161738,-0.10789041087062018,-0.21168560784248955,-0.08588500650811472,-0.04578687980398943,-0.06482047941306987,-0.04578687980398942
-0.21436888941130322,-0.19494522861044514,-0.17048273167144815,-0.18610011444523536,-0.10281502780555746,-0.13852844481900053,-0.16047348412877957,-0.05610669082188436,-0.23243763221384786,-0.22992673733676844,-0.12625663325197956,-0.1570104156845663,-0.03235924008452901,-0.17999575486716277,3.7608382394455098,-0.12191066708161812,-0.12625663325198008,-0.2587835159517373,-0.14986793069269821,-0.1949452286104452,-0.13455366853127282,-0.06482047941306934,-0.176874818480102,-0.17687481848010184,-0.239844795095625,-0.12625663325197947,-0.1424004552296712,-0.11741368711540058,-0.09748733270686345,-0.18610011444523536,-0.0794721606456564,-0.30014699117142124,-0.3022132272164169,-0.2723288103309751,-0.20346027728265492,-0.23492715217209048,-0.22992673733676947,-0.18610011444523536,2.7989963297139377,-0.15347690055528632,-0.2494518155762044,-0.1830700764362665,-0.24707715478944844,-0.1461778917409233,-0.34181368331747286,-0.21965427055880604,-0.16720579248001663,-0.056106690821885415,-0.11274759277490792,-0.11741368711540046,-0.0794721606456564,-0.05610669082188444,-0.09748733270686262,-0.05610669082188459,-0.11274759277490633,-0.0918633979472643,-0.10281502780555764,-0.11741368711540069,-0.06482047941307026,-0.04578687980398946,-0.07250963201284105,-0.14986793069269785,-0.10281502780555875,-0.07250963201284173,-0.032359240084529145,-0.17048273167144812,-0.18307007643626647,3.668186551276321,-0.06482047941306933,-0.11741368711540079,-0.10281502780555815,-0.03235924008452874,-0.23984479509562498,-0.056106690821884665,-0.04578687980398938,-0.0974873327068633,-0.09748733270686287,-0.12191066708161738,-0.10789041087062018,-0.21168560784248955,-0.08588500650811472,-0.04578687980398943,-0.06482047941306987,-0.04578687980398942
-0.21436888941130322,5.124274580617414,-0.17048273167144815,-0.18610011444523536,-0.10281502780555746,-0.13852844481900053,-0.16047348412877957,-0.05610669082188436,-0.23243763221384786,-0.22992673733676844,-0.12625663325197956,-0.1570104156845663,-0.03235924008452901,-0.17999575486716277,-0.2656197411267569,-0.12191066708161812,-0.12625663325198008,-0.2587835159517373,-0.14986793069269821,-0.1949452286104452,-0.13455366853127282,-0.06482047941306934,-0.176874818480102,-0.17687481848010184,-0.239844795095625,-0.12625663325197947,-0.1424004552296712,-0.11741368711540058,-0.09748733270686345,-0.18610011444523536,-0.0794721606456564,3.328212205900823,-0.3022132272164169,-0.2723288103309751,-0.20346027728265492,-0.23492715217209048,-0.22992673733676947,-0.18610011444523536,-0.35689681653967564,-0.15347690055528632,-0.2494518155762044,-0.1830700764362665,-0.24707715478944844,-0.1461778917409233,-0.34181368331747286,-0.21965427055880604,-0.16720579248001663,-0.056106690821885415,-0.11274759277490792,-0.11741368711540046,-0.0794721606456564,-0.05610669082188444,-0.09748733270686262,-0.05610669082188459,-0.11274759277490633,-0.0918633979472643,-0.10281502780555764,-0.11741368711540069,-0.06482047941307026,-0.04578687980398946,-0.07250963201284105,-0.14986793069269785,-0.10281502780555875,-0.07250963201284173,-0.032359240084529145,-0.17048273167144812,-0.18307007643626647,-0.2723288103309755,-0.06482047941306933,-0.11741368711540079,-0.10281502780555815,-0.03235924008452874,-0.23984479509562498,-0.056106690821884665,-0.04578687980398938,-0.0974873327068633,-0.09748733270686287,-0.12191066708161738,-0.10789041087062018,-0.21168560784248955,-0.08588500650811472,-0.04578687980398943,-0.06482047941306987,-0.04578687980398942
-0.21436888941130322,-0.19494522861044514,-0.17048273167144815,-0.18610011444523536,-0.10281502780555746,-0.13852844481900053,-0.16047348412877957,-0.05610669082188436,-0.23243763221384786,-0.22992673733676844,-0.12625663325197956,-0.1570104156845663,-0.03235924008452901,5.549869108404184,-0.2656197411267569,-0.12191066708161812,-0.12625663325198008,-0.2587835159517373,-0.14986793069269821,-0.1949452286104452,-0.13455366853127282,-0.06482047941306934,-0.176874818480102,-0.17687481848010184,-0.239844795095625,-0.12625663325197947,-0.1424004552296712,-0.11741368711540058,-0.09748733270686345,-0.18610011444523536,-0.0794721606456564,-0.30014699117142124,-0.3022132272164169,-0.2723288103309751,-0.20346027728265492,-0.23492715217209048,-0.22992673733676947,5.367825176029758,-0.35689681653967564,-0.15347690055528632,-0.2494518155762044,-0.1830700764362665,-0.24707715478944844,-0.1461778917409233,-0.34181368331747286,-0.21965427055880604,-0.16720579248001663,-0.056106690821885415,-0.11274759277490792,-0.11741368711540046,-0.0794721606456564,-0.05610669082188444,-0.09748733270686262,-0.05610669082188459,-0.11274759277490633,-0.0918633979472643,-0.10281502780555764,-0.11741368711540069,-0.06482047941307026,-0.04578687980398946,-0.07250963201284105,-0.14986793069269785,-0.10281502780555875,-0.07250963201284173,-0.032359240084529145,-0.17048273167144812,5.456669375068071,-0.2723288103309755,-0.06482047941306933,-0.11741368711540079,-0.10281502780555815,-0.03235924008452874,-0.23984479509562498,-0.056106690821884665,-0.04578687980398938,-0.0974873327068633,-0.09748733270686287,-0.12191066708161738,-0.10789041087062018,-0.21168560784248955,-0.08588500650811472,-0.04578687980398943,-0.06482047941306987,-0.04578687980398942
-0.21436888941130322,-0.19494522861044514,-0.17048273167144815,-0.18610011444523536,-0.10281502780555746,-0.13852844481900053,-0.16047348412877957,-0.05610669082188436,-0.23243763221384786,-0.22992673733676844,-0.12625663325197956,-0.1570104156845663,-0.03235924008452901,5.549869108404184,-0.2656197411267569,-0.12191066708161812,-0.12625663325198008,-0.2587835159517373,-0.14986793069269821,-0.1949452286104452,-0.13455366853127282,-0.06482047941306934,-0.176874818480102,-0.17687481848010184,-0.239844795095625,-0.12625663325197947,-0.1424004552296712,-0.11741368711540058,-0.09748733270686345,-0.18610011444523536,-0.0794721606456564,-0.30014699117142124,-0.3022132272164169,-0.2723288103309751,-0.20346027728265492,-0.23492715217209048,-0.22992673733676947,5.367825176029758,-0.35689681653967564,-0.15347690055528632,-0.2494518155762044,-0.1830700764362665,-0.24707715478944844,-0.1461778917409233,-0.34181368331747286,-0.21965427055880604,-0.16720579248001663,-0.056106690821885415,-0.11274759277490792,-0.11741368711540046,-0.0794721606456564,-0.05610669082188444,-0.09748733270686262,-0.05610669082188459,-0.11274759277490633,-0.0918633979472643,-0.10281502780555764,-0.11741368711540069,-0.06482047941307026,-0.04578687980398946,-0.07250963201284105,-0.14986793069269785,-0.10281502780555875,-0.07250963201284173,-0.032359240084529145,-0.17048273167144812,5.456669375068071,-0.2723288103309755,-0.06482047941306933,-0.11741368711540079,-0.10281502780555815,-0.03235924008452874,-0.23984479509562498,-0.056106690821884665,-0.04578687980398938,-0.0974873327068633,-0.09748733270686287,-0.12191066708161738,-0.10789041087062018,-0.21168560784248955,-0.08588500650811472,-0.04578687980398943,-0.06482047941306987,-0.04578687980398942
-0.21436888941130322,-0.19494522861044514,-0.17048273167144815,-0.18610011444523536,-0.10281502780555746,-0.13852844481900053,-0.16047348412877957,-0.05610669082188436,-0.23243763221384786,-0.22992673733676844,-0.12625663325197956,-0.1570104156845663,-0.03235924008452901,5.549869108404184,-0.2656197411267569,-0.12191066708161812,-0.12625663325198008,-0.2587835159517373,-0.14986793069269821,-0.1949452286104452,-0.13455366853127282,-0.06482047941306934,-0.176874818480102,-0.17687481848010184,-0.239844795095625,-0.12625663325197947,-0.1424004552296712,-0.11741368711540058,-0.09748733270686345,-0.18610011444523536,-0.0794721606456564,-0.30014699117142124,-0.3022132272164169,-0.2723288103309751,-0.20346027728265492,-0.23492715217209048,-0.22992673733676947,5.367825176029758,-0.35689681653967564,-0.15347690055528632,-0.2494518155762044,-0.1830700764362665,-0.24707715478944844,-0.1461778917409233,-0.34181368331747286,-0.21965427055880604,-0.16720579248001663,-0.056106690821885415,-0.11274759277490792,-0.11741368711540046,-0.0794721606456564,-0.05610669082188444,-0.09748733270686262,-0.05610669082188459,-0.11274759277490633,-0.0918633979472643,-0.10281502780555764,-0.11741368711540069,-0.06482047941307026,-0.04578687980398946,-0.07250963201284105,-0.14986793069269785,-0.10281502780555875,-0.07250963201284173,-0.032359240084529145,-0.17048273167144812,5.456669375068071,-0.2723288103309755,-0.06482047941306933,-0.11741368711540079,-0.10281502780555815,-0.03235924008452874,-0.23984479509562498,-0.056106690821884665,-0.04578687980398938,-0.0974873327068633,-0.09748733270686287,-0.12191066708161738,-0.10789041087062018,-0.21168560784248955,-0.08588500650811472,-0.04578687980398943,-0.06482047941306987,-0.04578687980398942
-0.21436888941130322,-0.19494522861044514,-0.17048273167144815,-0.18610011444523536,-0.10281502780555746,-0.13852844481900053,-0.16047348412877957,-0.05610669082188436,-0.23243763221384786,-0.22992673733676844,-0.12625663325197956,-0.1570104156845663,-0.03235924008452901,5.549869108404184,-0.2656197411267569,-0.12191066708161812,-0.12625663325198008,-0.2587835159517373,-0.14986793069269821,-0.1949452286104452,-0.13455366853127282,-0.06482047941306934,-0.176874818480102,-0.17687481848010184,-0.239844795095625,-0.12625663325197947,-0.1424004552296712,-0.11741368711540058,-0.09748733270686345,-0.18610011444523536,-0.0794721606456564,-0.30014699117142124,-0.3022132272164169,-0.2723288103309751,-0.20346027728265492,-0.23492715217209048,-0.22992673733676947,5.367825176029758,-0.35689681653967564,-0.15347690055528632,-0.2494518155762044,-0.1830700764362665,-0.24707715478944844,-0.1461778917409233,-0.34181368331747286,-0.21965427055880604,-0.16720579248001663,-0.056106690821885415,-0.11274759277490792,-0.11741368711540046,-0.0794721606456564,-0.05610669082188444,-0.09748733270686262,-0.05610669082188459,-0.11274759277490633,-0.0918633979472643,-0.10281502780555764,-0.11741368711540069,-0.06482047941307026,-0.04578687980398946,-0.07250963201284105,-0.14986793069269785,-0.10281502780555875,-0.07250963201284173,-0.032359240084529145,-0.17048273167144812,5.456669375068071,-0.2723288103309755,-0.06482047941306933,-0.11741368711540079,-0.10281502780555815,-0.03235924008452874,-0.23984479509562498,-0.056106690821884665,-0.04578687980398938,-0.0974873327068633,-0.09748733270686287,-0.12191066708161738,-0.10789041087062018,-0.21168560784248955,-0.08588500650811472,-0.04578687980398943,-0.06482047941306987,-0.04578687980398942
